candidate_count,completed_trades,unavailable_trades,wins,losses,flats,win_rate,gross_profit_dollars,gross_loss_dollars,profit_factor,total_pnl_dollars,expectancy_dollars,mean_return_pct,median_return_pct,unconstrained_end_balance,return_on_initial_balance_pct,realized_max_drawdown_dollars,realized_max_drawdown_pct,trades_per_21_sessions,exit_id,setup_id,split,session_count,winner_retention,loser_removal,expectancy_improvement_vs_baseline,training_expectancy_improvement,heldout_expectancy_improvement,improvement_survival_ratio,improvement_sign_survived
946,946,0,300,645,1,0.3171247357293869,27214.0,-32431.0,0.839135395146619,-5217.0,-5.514799154334038,-1.456936781972567,-10.465116279069765,94783.0,-5.2170000000000005,5637.0,5.6370000000000005,315.3333333333333,pt20_sl10_eod,inclusion,heldout,63,0.7915567282321899,0.18354430379746833,-0.6361666757015589,3.9274139549486913,-0.6361666757015589,-0.16198106005606175,False
1886,1886,0,660,1220,6,0.34994697773064687,54693.0,-58864.0,0.9291417504756727,-4170.999999999998,-2.211558854718981,-0.32150394900230145,-10.29411764705882,95829.0,-4.1709999999999985,4837.0,4.806287820824929,271.2739726027397,pt20_sl10_eod,inclusion,train,146,0.8811748998664887,0.21895006402048656,3.9274139549486913,3.9274139549486913,-0.6361666757015589,-0.16198106005606175,False
123,123,0,51,71,1,0.4146341463414634,2869.0,-2504.0,1.1457667731629393,365.00000000000034,2.967479674796751,0.7164781069095694,-10.035842293906805,100365.0,0.3650000000000003,498.0,0.4937390321525237,12.358851674641148,pt20_sl10_eod,quality_top_leaf,full,209,0.04521276595744681,0.969812925170068,8.68356800287246,15.127344902690929,-6.1483945483945455,-0.40644241193316333,False
37,37,0,10,27,0,0.2702702702702703,658.0,-1065.9999999999998,0.6172607879924954,-407.9999999999999,-11.027027027027025,-2.5260863006795944,-10.687022900763344,99592.0,-0.40799999999999986,498.0,0.4975522030172845,12.333333333333334,pt20_sl10_eod,quality_top_leaf,heldout,63,0.026385224274406333,0.9658227848101266,-6.1483945483945455,15.127344902690929,-6.1483945483945455,-0.40644241193316333,False
86,86,0,41,44,1,0.47674418604651164,2211.0,-1438.0,1.5375521557719054,773.0,8.988372093023257,2.1115348869188613,-1.3496376811594213,100773.0,0.773,356.0,0.35465938751519255,12.36986301369863,pt20_sl10_eod,quality_top_leaf,train,146,0.05473965287049399,0.971830985915493,15.127344902690929,15.127344902690929,-6.1483945483945455,-0.40644241193316333,False
3487,3484,3,1303,2163,18,0.3739954075774971,154464.0,-169269.0,0.9125356680786204,-14805.0,-4.249425947187142,-0.7930404888362144,-11.490369680024854,85195.0,-14.804999999999998,22735.0,22.71228771228771,350.066985645933,pt40_sl20_eod,baseline,full,209,1.0,0.0,0.0,0.0,0.0,,False
1170,1170,0,460,705,5,0.39316239316239315,58567.0,-56535.0,1.0359423366056426,2031.9999999999998,1.7367521367521366,0.4142656209868077,-13.180447798954287,102032.0,2.0319999999999996,5798.0,5.798,390.00000000000006,pt40_sl20_eod,baseline,heldout,63,1.0,0.0,0.0,0.0,0.0,,False
2317,2314,3,843,1458,13,0.36430423509075194,95897.0,-112734.0,0.8506484290453634,-16837.0,-7.276145203111495,-1.4034761623422365,-10.806938864492814,83163.0,-16.837,16967.0,16.95004995004995,332.83561643835617,pt40_sl20_eod,baseline,train,146,1.0,0.0,0.0,0.0,0.0,,False
1018,1017,1,473,537,7,0.46509341199606685,56488.0,-40157.0,1.406678785765869,16331.0,16.05801376597837,3.427953337120562,-2.9166666666666563,116331.0,16.331,1879.0,1.6472052738621221,102.18660287081339,pt40_sl20_eod,combined,full,209,0.363008442056792,0.7517337031900139,20.30743971316551,26.384490737518526,8.083607144684986,0.30637722839160825,True
334,334,0,141,191,2,0.4221556886227545,17768.0,-14488.0,1.2263942573163997,3279.999999999999,9.820359281437122,2.069831809959354,-9.348940914158309,103280.0,3.279999999999999,1559.0,1.5206047305535235,111.33333333333333,pt40_sl20_eod,combined,heldout,63,0.3065217391304348,0.7290780141843971,8.083607144684986,26.384490737518526,8.083607144684986,0.30637722839160825,True
684,683,1,332,346,5,0.486090775988287,38720.0,-25669.0,1.5084342981806849,13051.0,19.10834553440703,4.092100613946102,-0.8130081300812941,113051.0,13.050999999999998,1314.0,1.2098667673354389,98.23972602739727,pt40_sl20_eod,combined,train,146,0.39383155397390274,0.7626886145404663,26.384490737518526,26.384490737518526,8.083607144684986,0.30637722839160825,True
1018,1017,1,473,537,7,0.46509341199606685,56488.0,-40157.0,1.406678785765869,16331.0,16.05801376597837,3.427953337120562,-2.9166666666666563,116331.0,16.331,1879.0,1.6472052738621221,102.18660287081339,pt40_sl20_eod,exclusion,full,209,0.363008442056792,0.7517337031900139,20.30743971316551,26.384490737518526,8.083607144684986,0.30637722839160825,True
334,334,0,141,191,2,0.4221556886227545,17768.0,-14488.0,1.2263942573163997,3279.999999999999,9.820359281437122,2.069831809959354,-9.348940914158309,103280.0,3.279999999999999,1559.0,1.5206047305535235,111.33333333333333,pt40_sl20_eod,exclusion,heldout,63,0.3065217391304348,0.7290780141843971,8.083607144684986,26.384490737518526,8.083607144684986,0.30637722839160825,True
684,683,1,332,346,5,0.486090775988287,38720.0,-25669.0,1.5084342981806849,13051.0,19.10834553440703,4.092100613946102,-0.8130081300812941,113051.0,13.050999999999998,1314.0,1.2098667673354389,98.23972602739727,pt40_sl20_eod,exclusion,train,146,0.39383155397390274,0.7626886145404663,26.384490737518526,26.384490737518526,8.083607144684986,0.30637722839160825,True
3227,3225,2,1226,1981,18,0.3801550387596899,146472.0,-155800.0,0.9401283697047497,-9328.0,-2.892403100775194,-0.4688789977734086,-10.852713178294572,90672.0,-9.328,16628.0,16.512413108242306,324.0430622009569,pt40_sl20_eod,inclusion,full,209,0.9409056024558711,0.08414239482200647,1.3570228464119478,2.4873601563825236,-0.8888258694710306,-0.3573370214161864,False
1085,1085,0,419,661,5,0.3861751152073733,53867.0,-52947.0,1.0173758664324701,920.0,0.847926267281106,0.0955875820951651,-14.18918918918919,100920.0,0.9199999999999999,5680.0,5.680000000000001,361.66666666666663,pt40_sl20_eod,inclusion,heldout,63,0.9108695652173913,0.062411347517730476,-0.8888258694710306,2.4873601563825236,-0.8888258694710306,-0.3573370214161864,False
2142,2140,2,807,1320,13,0.3771028037383178,92605.0,-102853.0,0.9003626534957658,-10248.0,-4.788785046728972,-0.7550688291553725,-9.517688823601421,89752.0,-10.248,10978.0,10.901688182720953,307.8082191780822,pt40_sl20_eod,inclusion,train,146,0.9572953736654805,0.09465020576131689,2.4873601563825236,2.4873601563825236,-0.8888258694710306,-0.3573370214161864,False
107,107,0,65,42,0,0.6074766355140186,8570.0,-3203.0,2.6756166094286606,5367.000000000001,50.158878504672906,10.46876918682287,8.59375,105367.0,5.367000000000001,547.0,0.5194139263704646,10.751196172248804,pt40_sl20_eod,quality_top_leaf,full,209,0.0498848810437452,0.9805825242718447,54.40830445186005,77.18155060851691,4.142035742035744,0.05366613794849923,True
33,33,0,12,21,0,0.36363636363636365,1675.0,-1481.0,1.1309925725860905,194.00000000000006,5.878787878787881,-2.4892921850264025,-20.141342756183743,100194.0,0.19400000000000006,547.0,0.5462461802712257,11.0,pt40_sl20_eod,quality_top_leaf,heldout,63,0.02608695652173913,0.9702127659574468,4.142035742035744,77.18155060851691,4.142035742035744,0.05366613794849923,True
74,74,0,53,21,0,0.7162162162162162,6895.0,-1722.0,4.004065040650406,5173.000000000001,69.90540540540542,16.24736412291782,20.430107526881713,105173.0,5.173000000000001,271.0,0.26602271500230684,10.643835616438357,pt40_sl20_eod,quality_top_leaf,train,146,0.06287069988137604,0.98559670781893,77.18155060851691,77.18155060851691,4.142035742035744,0.05366613794849923,True
3487,3486,1,811,2641,34,0.23264486517498564,112422.0,-139946.0,0.8033241393108771,-27524.0,-7.895582329317269,-1.6378269343095049,-7.119549721744095,72476.0,-27.523999999999997,28570.0,28.57,350.26794258373207,underlying_invalidation_eod,baseline,full,209,1.0,0.0,0.0,0.0,0.0,,False
1170,1170,0,295,867,8,0.25213675213675213,42412.0,-48579.0,0.8730521418720023,-6167.000000000002,-5.270940170940173,-0.8471793212775713,-7.572981799354805,93833.0,-6.167000000000002,7279.0,7.274199028641097,390.00000000000006,underlying_invalidation_eod,baseline,heldout,63,1.0,0.0,0.0,0.0,0.0,,False
2317,2316,1,516,1774,26,0.22279792746113988,70010.0,-91367.0,0.7662503967515624,-21357.0,-9.221502590673575,-2.0372473605821138,-6.984875589526752,78643.0,-21.357,21382.0,21.382,333.1232876712329,underlying_invalidation_eod,baseline,train,146,1.0,0.0,0.0,0.0,0.0,,False
622,622,0,226,382,14,0.3633440514469453,33402.0,-29214.0,1.1433559252413226,4188.0,6.733118971061093,1.8663372128195759,-5.8181003087741265,104188.0,4.188,5133.0,4.772885768747966,62.4976076555024,underlying_invalidation_eod,combined,full,209,0.2786683107274969,0.8553578190079515,14.628701300378362,22.429728811753264,1.193686952056054,0.05321896497609715,True
233,233,0,79,152,2,0.33905579399141633,10699.0,-11649.0,0.9184479354451026,-949.9999999999997,-4.077253218884119,-0.2800478810682693,-6.296296296296289,99050.0,-0.9499999999999996,2845.0,2.8416184740159207,77.66666666666667,underlying_invalidation_eod,combined,heldout,63,0.2677966101694915,0.8246828143021915,1.193686952056054,22.429728811753264,1.193686952056054,0.05321896497609715,True
389,389,0,147,230,12,0.37789203084832906,22703.0,-17565.0,1.2925135212069456,5138.0,13.208226221079691,3.1519611893642234,-5.483870967741932,105138.0,5.138,2407.0,2.238132874610628,55.95205479452055,underlying_invalidation_eod,combined,train,146,0.28488372093023256,0.8703494926719278,22.429728811753264,22.429728811753264,1.193686952056054,0.05321896497609715,True
622,622,0,226,382,14,0.3633440514469453,33402.0,-29214.0,1.1433559252413226,4188.0,6.733118971061093,1.8663372128195759,-5.8181003087741265,104188.0,4.188,5133.0,4.772885768747966,62.4976076555024,underlying_invalidation_eod,exclusion,full,209,0.2786683107274969,0.8553578190079515,14.628701300378362,22.429728811753264,1.193686952056054,0.05321896497609715,True
233,233,0,79,152,2,0.33905579399141633,10699.0,-11649.0,0.9184479354451026,-949.9999999999997,-4.077253218884119,-0.2800478810682693,-6.296296296296289,99050.0,-0.9499999999999996,2845.0,2.8416184740159207,77.66666666666667,underlying_invalidation_eod,exclusion,heldout,63,0.2677966101694915,0.8246828143021915,1.193686952056054,22.429728811753264,1.193686952056054,0.05321896497609715,True
389,389,0,147,230,12,0.37789203084832906,22703.0,-17565.0,1.2925135212069456,5138.0,13.208226221079691,3.1519611893642234,-5.483870967741932,105138.0,5.138,2407.0,2.238132874610628,55.95205479452055,underlying_invalidation_eod,exclusion,train,146,0.28488372093023256,0.8703494926719278,22.429728811753264,22.429728811753264,1.193686952056054,0.05321896497609715,True
2768,2768,0,729,2012,27,0.2633670520231214,94102.0,-109323.0,0.8607703776881351,-15220.999999999998,-5.4989161849710975,-1.2887954408793483,-7.837231278053397,84779.0,-15.220999999999998,17856.0,17.75391498881432,278.1244019138756,underlying_invalidation_eod,inclusion,full,209,0.8988902589395807,0.2381673608481636,2.396666144346171,3.27506445462644,0.699353045523968,0.213538712050703,True
901,901,0,252,643,6,0.27968923418423974,34258.0,-38377.0,0.892670088855304,-4119.0,-4.571587125416205,-0.7969691096767013,-8.686868686868676,95881.0,-4.119,6179.0,6.178999999999999,300.33333333333337,underlying_invalidation_eod,inclusion,heldout,63,0.8542372881355932,0.2583621683967705,0.699353045523968,3.27506445462644,0.699353045523968,0.213538712050703,True
1867,1867,0,477,1369,21,0.25549009105516873,59844.0,-70946.0,0.8435147858934965,-11102.000000000002,-5.946438136047135,-1.5261470875925696,-7.462686567164178,88898.0,-11.102000000000002,11702.0,11.635098185433757,268.541095890411,underlying_invalidation_eod,inclusion,train,146,0.9244186046511628,0.2282976324689966,3.27506445462644,3.27506445462644,0.699353045523968,0.213538712050703,True
506,506,0,189,316,1,0.37351778656126483,32838.0,-28224.0,1.1634778911564625,4614.0,9.118577075098814,2.540547864414854,-13.848039215686274,104614.0,4.614,4883.0,4.532838245532607,50.8421052631579,underlying_invalidation_eod,quality_top_leaf,full,209,0.23304562268803947,0.88034835289663,17.014159404416084,26.54112284383813,0.7498875393612243,0.028253798596743263,True
190,190,0,66,124,0,0.3473684210526316,10366.0,-11225.0,0.9234743875278396,-859.0000000000002,-4.521052631578948,-0.06082081414760604,-14.399246704331453,99141.0,-0.8590000000000002,2746.0,2.7428457274134748,63.33333333333333,underlying_invalidation_eod,quality_top_leaf,heldout,63,0.22372881355932203,0.8569780853517878,0.7498875393612243,26.54112284383813,0.7498875393612243,0.028253798596743263,True
316,316,0,123,192,1,0.38924050632911394,22472.0,-16999.0,1.3219601153009,5473.0,17.319620253164558,4.104661943297345,-13.58149509803922,105473.0,5.473,2252.0,2.090508238570434,45.45205479452055,underlying_invalidation_eod,quality_top_leaf,train,146,0.23837209302325582,0.8917700112739572,26.54112284383813,26.54112284383813,0.7498875393612243,0.028253798596743263,True
