exit_id,split,feature,winner_non_null,loser_non_null,winner_mean,loser_mean,winner_median,loser_median,median_difference_winner_minus_loser,cliffs_delta,absolute_cliffs_delta,hedges_g,mann_whitney_p,bh_q_within_exit_split
pt40_sl20_eod,heldout,obs_directional_underlying_return_15m_pct,460,705,0.1884898370945316,0.185791492734906,0.1407950994522178,0.12789647908515445,0.012898620367063351,0.05333333333333323,0.05333333333333323,0.014191518591984722,0.1234413380418155,0.7214622811202699
pt40_sl20_eod,heldout,obs_delta_distance_050,460,705,0.03325608695652174,0.04149617021276596,0.017550000000000038,0.019199999999999995,-0.001649999999999957,-0.05309589885908106,0.05309589885908106,-0.14701325377298124,0.1251198512835298,0.7214622811202699
pt40_sl20_eod,heldout,obs_directional_underlying_return_5m_pct,460,705,0.04515119123079831,0.062200151970675424,0.03941670581587564,0.03904327012851372,0.0003734356873619227,-0.05221708294788774,0.05221708294788774,-0.12423617655261487,0.13149188828402392,0.7214622811202699
pt40_sl20_eod,heldout,obs_theta_burden_pct_per_provider_unit,460,705,22.469308665932015,21.81935531452919,17.190693215339238,16.93452380952381,0.25616940581542735,0.04880666049953741,0.04880666049953741,0.053171158867346975,0.15861890677719748,0.7214622811202699
pt40_sl20_eod,heldout,obs_iv_change_15m_points,337,530,-0.0012902077151335316,-0.001041886792452832,-0.0010000000000000009,-0.0010000000000000009,0.0,-0.04868148479928336,0.04868148479928336,-0.03732470861953182,0.22650559988659635,0.7214622811202699
pt40_sl20_eod,heldout,obs_directional_underlying_acceleration_5m_pct,460,705,-0.01948396845950261,-0.00013235348448680404,-0.016068854147888167,-0.006529013297618125,-0.009539840850270043,-0.04846746839346283,0.04846746839346283,-0.08950373501499763,0.16153311268919224,0.7214622811202699
pt40_sl20_eod,heldout,entry_theta_burden_pct_per_provider_unit,460,705,22.55837174056412,21.950263937202468,17.383712865081687,17.07569721115538,0.3080156539263079,0.04464384828862156,0.04464384828862156,0.04905530675485553,0.1972293651738818,0.7214622811202699
pt40_sl20_eod,heldout,obs_premium_acceleration_pct_per_minute2,460,705,0.03206010453254026,0.03971129053872511,0.028740039556081808,0.03770385768446942,-0.008963818128387611,-0.04434782608695653,0.04434782608695653,-0.06087094700545499,0.20021663002325252,0.7214622811202699
pt40_sl20_eod,heldout,entry_minutes_from_open,460,705,184.82608695652175,178.38297872340425,180.0,180.0,0.0,0.04290471785383909,0.04290471785383909,0.07551920946892136,0.2059321541350091,0.7214622811202699
pt40_sl20_eod,heldout,obs_premium_momentum_15m_pct,460,705,9.43378236033221,9.400533094291713,7.29931328439497,6.107954545454541,1.191358738940429,0.042170829478877625,0.042170829478877625,0.002985044364121771,0.22320380357563352,0.7214622811202699
pt40_sl20_eod,heldout,obs_premium_velocity_15m_pct_per_minute,460,705,0.5737858717956313,0.5682933833134393,0.46968033314041724,0.3952455264984985,0.07443480664191876,0.04216466234967631,0.04216466234967631,0.009101966809377682,0.223271365972595,0.7214622811202699
pt40_sl20_eod,heldout,entry_delta_distance_050,460,705,0.03869521739130435,0.045450638297872346,0.02429999999999999,0.02589999999999998,-0.0015999999999999903,-0.037452975639839625,0.037452975639839625,-0.12213005701645012,0.2793534285429221,0.8580141019532608
pt40_sl20_eod,heldout,obs_delta_drift_15m,337,530,0.0015231454005934688,-0.0015464150943396218,0.0019000000000000128,-0.0011999999999999789,0.0030999999999999917,0.03638094171658923,0.03638094171658923,0.08260075274361203,0.36611381967874945,0.8662824713685006
pt40_sl20_eod,heldout,entry_calculated_gamma,460,705,0.04460612926463322,0.04557521891969523,0.04045584214335936,0.04152845028462552,-0.0010726081412661612,-0.03597286463151406,0.03597286463151406,-0.0490715117178943,0.29879686611185285,0.8582137499961088
pt40_sl20_eod,heldout,obs_relative_trade_count_6bar,457,696,1.1404113646679954,1.1476489677249955,0.9759036144578312,0.9257012645227549,0.05020234993507633,0.03508325159083481,0.03508325159083481,-0.008333982545904022,0.3130968194163647,0.8582137499961088
pt40_sl20_eod,heldout,obs_underlying_acceleration_5m_pct,460,705,0.008863573199061735,0.023671738443821706,0.0050387192216228005,0.016809758970448563,-0.011771039748825762,-0.03476410730804813,0.03476410730804813,-0.06865206936470931,0.3153299499562383,0.8582137499961088
pt40_sl20_eod,heldout,obs_calculated_gamma,460,705,0.04462638635269578,0.04551992701151454,0.04052111605277796,0.04130449215275658,-0.0007833760999786249,-0.034091890225100174,0.034091890225100174,-0.045334902955806014,0.324779600034653,0.8582137499961088
pt40_sl20_eod,heldout,obs_option_smi_gap,454,700,5.800221679743414,5.293081061474347,4.310284261837012,4.041466208476127,0.26881805336088505,0.03263058527375717,0.03263058527375717,0.05939174656545965,0.3485477199270841,0.8662824713685006
