trade_id,exit_id,leaf_id,keep_baseline,keep_inclusion,skip_exclusion,keep_exclusion,keep_combined,keep_quality_top_leaf
T002417,fixed_30m,7,True,True,True,False,False,False
T002421,fixed_30m,6,True,True,False,True,True,False
T002426,fixed_30m,6,True,True,False,True,True,False
T002431,fixed_30m,6,True,True,False,True,True,False
T002432,fixed_30m,4,True,False,True,False,False,False
T002435,fixed_30m,7,True,True,True,False,False,False
T002439,fixed_30m,7,True,True,True,False,False,False
T002447,fixed_30m,7,True,True,True,False,False,False
T002436,fixed_30m,10,True,True,False,True,True,True
T002440,fixed_30m,10,True,True,False,True,True,True
T002444,fixed_30m,10,True,True,False,True,True,True
T002448,fixed_30m,7,True,True,True,False,False,False
T002433,fixed_30m,6,True,True,False,True,True,False
T002437,fixed_30m,7,True,True,True,False,False,False
T002441,fixed_30m,7,True,True,True,False,False,False
T002449,fixed_30m,7,True,True,True,False,False,False
T002438,fixed_30m,7,True,True,True,False,False,False
T002442,fixed_30m,7,True,True,True,False,False,False
T002445,fixed_30m,7,True,True,True,False,False,False
T002450,fixed_30m,7,True,True,True,False,False,False
T002434,fixed_30m,7,True,True,True,False,False,False
T002443,fixed_30m,7,True,True,True,False,False,False
T002446,fixed_30m,7,True,True,True,False,False,False
T002451,fixed_30m,3,True,True,False,True,True,False
T002457,fixed_30m,7,True,True,True,False,False,False
T002461,fixed_30m,7,True,True,True,False,False,False
T002466,fixed_30m,7,True,True,True,False,False,False
T002453,fixed_30m,7,True,True,True,False,False,False
T002458,fixed_30m,7,True,True,True,False,False,False
T002462,fixed_30m,7,True,True,True,False,False,False
T002467,fixed_30m,7,True,True,True,False,False,False
T002454,fixed_30m,7,True,True,True,False,False,False
T002463,fixed_30m,7,True,True,True,False,False,False
T002468,fixed_30m,7,True,True,True,False,False,False
T002452,fixed_30m,7,True,True,True,False,False,False
T002455,fixed_30m,6,True,True,False,True,True,False
T002459,fixed_30m,6,True,True,False,True,True,False
T002464,fixed_30m,6,True,True,False,True,True,False
T002469,fixed_30m,4,True,False,True,False,False,False
T002456,fixed_30m,7,True,True,True,False,False,False
T002460,fixed_30m,7,True,True,True,False,False,False
T002465,fixed_30m,7,True,True,True,False,False,False
T002470,fixed_30m,7,True,True,True,False,False,False
T002471,fixed_30m,7,True,True,True,False,False,False
T002475,fixed_30m,7,True,True,True,False,False,False
T002481,fixed_30m,7,True,True,True,False,False,False
T002486,fixed_30m,7,True,True,True,False,False,False
T002472,fixed_30m,7,True,True,True,False,False,False
T002478,fixed_30m,7,True,True,True,False,False,False
T002482,fixed_30m,7,True,True,True,False,False,False
T002487,fixed_30m,7,True,True,True,False,False,False
T002476,fixed_30m,7,True,True,True,False,False,False
T002479,fixed_30m,7,True,True,True,False,False,False
T002483,fixed_30m,6,True,True,False,True,True,False
T002473,fixed_30m,7,True,True,True,False,False,False
T002477,fixed_30m,4,True,False,True,False,False,False
T002484,fixed_30m,7,True,True,True,False,False,False
T002474,fixed_30m,7,True,True,True,False,False,False
T002480,fixed_30m,7,True,True,True,False,False,False
T002485,fixed_30m,6,True,True,False,True,True,False
T002488,fixed_30m,7,True,True,True,False,False,False
T002489,fixed_30m,7,True,True,True,False,False,False
T002493,fixed_30m,4,True,False,True,False,False,False
T002497,fixed_30m,7,True,True,True,False,False,False
T002506,fixed_30m,7,True,True,True,False,False,False
T002494,fixed_30m,6,True,True,False,True,True,False
T002498,fixed_30m,7,True,True,True,False,False,False
T002502,fixed_30m,4,True,False,True,False,False,False
T002507,fixed_30m,4,True,False,True,False,False,False
T002490,fixed_30m,4,True,False,True,False,False,False
T002499,fixed_30m,7,True,True,True,False,False,False
T002503,fixed_30m,4,True,False,True,False,False,False
T002491,fixed_30m,3,True,True,False,True,True,False
T002495,fixed_30m,3,True,True,False,True,True,False
T002500,fixed_30m,7,True,True,True,False,False,False
T002504,fixed_30m,3,True,True,False,True,True,False
T002508,fixed_30m,3,True,True,False,True,True,False
T002492,fixed_30m,7,True,True,True,False,False,False
T002496,fixed_30m,4,True,False,True,False,False,False
T002501,fixed_30m,7,True,True,True,False,False,False
T002505,fixed_30m,7,True,True,True,False,False,False
T002509,fixed_30m,7,True,True,True,False,False,False
T002510,fixed_30m,7,True,True,True,False,False,False
T002522,fixed_30m,7,True,True,True,False,False,False
T002511,fixed_30m,3,True,True,False,True,True,False
T002514,fixed_30m,11,True,True,False,True,True,False
T002516,fixed_30m,7,True,True,True,False,False,False
T002518,fixed_30m,6,True,True,False,True,True,False
T002523,fixed_30m,7,True,True,True,False,False,False
T002519,fixed_30m,7,True,True,True,False,False,False
T002512,fixed_30m,4,True,False,True,False,False,False
T002517,fixed_30m,7,True,True,True,False,False,False
T002520,fixed_30m,7,True,True,True,False,False,False
T002524,fixed_30m,7,True,True,True,False,False,False
T002513,fixed_30m,7,True,True,True,False,False,False
T002515,fixed_30m,7,True,True,True,False,False,False
T002521,fixed_30m,7,True,True,True,False,False,False
T002525,fixed_30m,14,True,False,True,False,False,False
T002526,fixed_30m,7,True,True,True,False,False,False
T002531,fixed_30m,7,True,True,True,False,False,False
T002535,fixed_30m,7,True,True,True,False,False,False
T002539,fixed_30m,7,True,True,True,False,False,False
T002544,fixed_30m,7,True,True,True,False,False,False
T002527,fixed_30m,7,True,True,True,False,False,False
T002532,fixed_30m,4,True,False,True,False,False,False
T002536,fixed_30m,7,True,True,True,False,False,False
T002540,fixed_30m,7,True,True,True,False,False,False
T002545,fixed_30m,7,True,True,True,False,False,False
T002528,fixed_30m,13,True,True,False,True,True,False
T002533,fixed_30m,7,True,True,True,False,False,False
T002541,fixed_30m,7,True,True,True,False,False,False
T002546,fixed_30m,7,True,True,True,False,False,False
T002529,fixed_30m,13,True,True,False,True,True,False
T002534,fixed_30m,7,True,True,True,False,False,False
T002537,fixed_30m,7,True,True,True,False,False,False
T002542,fixed_30m,6,True,True,False,True,True,False
T002530,fixed_30m,7,True,True,True,False,False,False
T002538,fixed_30m,7,True,True,True,False,False,False
T002543,fixed_30m,7,True,True,True,False,False,False
T002547,fixed_30m,7,True,True,True,False,False,False
T002553,fixed_30m,4,True,False,True,False,False,False
T002557,fixed_30m,3,True,True,False,True,True,False
T002551,fixed_30m,7,True,True,True,False,False,False
T002558,fixed_30m,7,True,True,True,False,False,False
T002561,fixed_30m,4,True,False,True,False,False,False
T002548,fixed_30m,4,True,False,True,False,False,False
T002552,fixed_30m,6,True,True,False,True,True,False
T002554,fixed_30m,7,True,True,True,False,False,False
T002559,fixed_30m,7,True,True,True,False,False,False
T002562,fixed_30m,7,True,True,True,False,False,False
T002549,fixed_30m,4,True,False,True,False,False,False
T002555,fixed_30m,7,True,True,True,False,False,False
T002560,fixed_30m,7,True,True,True,False,False,False
T002563,fixed_30m,6,True,True,False,True,True,False
T002550,fixed_30m,4,True,False,True,False,False,False
T002556,fixed_30m,4,True,False,True,False,False,False
T002564,fixed_30m,3,True,True,False,True,True,False
T002565,fixed_30m,6,True,True,False,True,True,False
T002568,fixed_30m,7,True,True,True,False,False,False
T002574,fixed_30m,7,True,True,True,False,False,False
T002578,fixed_30m,7,True,True,True,False,False,False
T002569,fixed_30m,10,True,True,False,True,True,True
T002575,fixed_30m,7,True,True,True,False,False,False
T002579,fixed_30m,6,True,True,False,True,True,False
T002566,fixed_30m,4,True,False,True,False,False,False
T002571,fixed_30m,6,True,True,False,True,True,False
T002576,fixed_30m,4,True,False,True,False,False,False
T002580,fixed_30m,7,True,True,True,False,False,False
T002567,fixed_30m,3,True,True,False,True,True,False
T002570,fixed_30m,3,True,True,False,True,True,False
T002572,fixed_30m,7,True,True,True,False,False,False
T002581,fixed_30m,7,True,True,True,False,False,False
T002573,fixed_30m,4,True,False,True,False,False,False
T002577,fixed_30m,7,True,True,True,False,False,False
T002582,fixed_30m,7,True,True,True,False,False,False
T002583,fixed_30m,4,True,False,True,False,False,False
T002586,fixed_30m,7,True,True,True,False,False,False
T002589,fixed_30m,7,True,True,True,False,False,False
T002596,fixed_30m,4,True,False,True,False,False,False
T002587,fixed_30m,7,True,True,True,False,False,False
T002590,fixed_30m,7,True,True,True,False,False,False
T002593,fixed_30m,7,True,True,True,False,False,False
T002597,fixed_30m,7,True,True,True,False,False,False
T002588,fixed_30m,3,True,True,False,True,True,False
T002594,fixed_30m,7,True,True,True,False,False,False
T002598,fixed_30m,3,True,True,False,True,True,False
T002584,fixed_30m,3,True,True,False,True,True,False
T002591,fixed_30m,7,True,True,True,False,False,False
T002599,fixed_30m,7,True,True,True,False,False,False
T002585,fixed_30m,4,True,False,True,False,False,False
T002592,fixed_30m,4,True,False,True,False,False,False
T002595,fixed_30m,7,True,True,True,False,False,False
T002600,fixed_30m,4,True,False,True,False,False,False
T002601,fixed_30m,7,True,True,True,False,False,False
T002609,fixed_30m,7,True,True,True,False,False,False
T002614,fixed_30m,7,True,True,True,False,False,False
T002616,fixed_30m,7,True,True,True,False,False,False
T002602,fixed_30m,7,True,True,True,False,False,False
T002605,fixed_30m,7,True,True,True,False,False,False
T002610,fixed_30m,6,True,True,False,True,True,False
T002617,fixed_30m,7,True,True,True,False,False,False
T002606,fixed_30m,7,True,True,True,False,False,False
T002611,fixed_30m,7,True,True,True,False,False,False
T002618,fixed_30m,7,True,True,True,False,False,False
T002603,fixed_30m,4,True,False,True,False,False,False
T002607,fixed_30m,7,True,True,True,False,False,False
T002612,fixed_30m,7,True,True,True,False,False,False
T002615,fixed_30m,7,True,True,True,False,False,False
T002619,fixed_30m,7,True,True,True,False,False,False
T002604,fixed_30m,7,True,True,True,False,False,False
T002608,fixed_30m,7,True,True,True,False,False,False
T002613,fixed_30m,7,True,True,True,False,False,False
T002620,fixed_30m,7,True,True,True,False,False,False
T002621,fixed_30m,7,True,True,True,False,False,False
T002630,fixed_30m,7,True,True,True,False,False,False
T002634,fixed_30m,7,True,True,True,False,False,False
T002639,fixed_30m,7,True,True,True,False,False,False
T002622,fixed_30m,6,True,True,False,True,True,False
T002626,fixed_30m,4,True,False,True,False,False,False
T002631,fixed_30m,6,True,True,False,True,True,False
T002635,fixed_30m,6,True,True,False,True,True,False
T002640,fixed_30m,7,True,True,True,False,False,False
T002623,fixed_30m,3,True,True,False,True,True,False
T002627,fixed_30m,7,True,True,True,False,False,False
T002632,fixed_30m,7,True,True,True,False,False,False
T002636,fixed_30m,7,True,True,True,False,False,False
T002624,fixed_30m,13,True,True,False,True,True,False
T002628,fixed_30m,6,True,True,False,True,True,False
T002637,fixed_30m,7,True,True,True,False,False,False
T002625,fixed_30m,7,True,True,True,False,False,False
T002629,fixed_30m,3,True,True,False,True,True,False
T002633,fixed_30m,7,True,True,True,False,False,False
T002638,fixed_30m,7,True,True,True,False,False,False
T002641,fixed_30m,7,True,True,True,False,False,False
T002642,fixed_30m,4,True,False,True,False,False,False
T002646,fixed_30m,7,True,True,True,False,False,False
T002651,fixed_30m,7,True,True,True,False,False,False
T002655,fixed_30m,7,True,True,True,False,False,False
T002643,fixed_30m,7,True,True,True,False,False,False
T002647,fixed_30m,7,True,True,True,False,False,False
T002649,fixed_30m,3,True,True,False,True,True,False
T002652,fixed_30m,3,True,True,False,True,True,False
T002656,fixed_30m,3,True,True,False,True,True,False
T002644,fixed_30m,3,True,True,False,True,True,False
T002648,fixed_30m,6,True,True,False,True,True,False
T002657,fixed_30m,3,True,True,False,True,True,False
T002645,fixed_30m,4,True,False,True,False,False,False
T002650,fixed_30m,4,True,False,True,False,False,False
T002653,fixed_30m,7,True,True,True,False,False,False
T002658,fixed_30m,7,True,True,True,False,False,False
T002654,fixed_30m,7,True,True,True,False,False,False
T002659,fixed_30m,7,True,True,True,False,False,False
T002660,fixed_30m,7,True,True,True,False,False,False
T002664,fixed_30m,7,True,True,True,False,False,False
T002676,fixed_30m,7,True,True,True,False,False,False
T002661,fixed_30m,4,True,False,True,False,False,False
T002668,fixed_30m,4,True,False,True,False,False,False
T002672,fixed_30m,7,True,True,True,False,False,False
T002677,fixed_30m,3,True,True,False,True,True,False
T002662,fixed_30m,4,True,False,True,False,False,False
T002665,fixed_30m,3,True,True,False,True,True,False
T002669,fixed_30m,7,True,True,True,False,False,False
T002673,fixed_30m,7,True,True,True,False,False,False
T002678,fixed_30m,7,True,True,True,False,False,False
T002666,fixed_30m,4,True,False,True,False,False,False
T002670,fixed_30m,4,True,False,True,False,False,False
T002674,fixed_30m,4,True,False,True,False,False,False
T002679,fixed_30m,3,True,True,False,True,True,False
T002663,fixed_30m,7,True,True,True,False,False,False
T002667,fixed_30m,13,True,True,False,True,True,False
T002671,fixed_30m,13,True,True,False,True,True,False
T002675,fixed_30m,13,True,True,False,True,True,False
T002683,fixed_30m,4,True,False,True,False,False,False
T002688,fixed_30m,4,True,False,True,False,False,False
T002684,fixed_30m,4,True,False,True,False,False,False
T002689,fixed_30m,4,True,False,True,False,False,False
T002693,fixed_30m,7,True,True,True,False,False,False
T002696,fixed_30m,4,True,False,True,False,False,False
T002680,fixed_30m,3,True,True,False,True,True,False
T002685,fixed_30m,4,True,False,True,False,False,False
T002690,fixed_30m,7,True,True,True,False,False,False
T002694,fixed_30m,7,True,True,True,False,False,False
T002697,fixed_30m,3,True,True,False,True,True,False
T002681,fixed_30m,7,True,True,True,False,False,False
T002686,fixed_30m,3,True,True,False,True,True,False
T002691,fixed_30m,3,True,True,False,True,True,False
T002698,fixed_30m,7,True,True,True,False,False,False
T002682,fixed_30m,4,True,False,True,False,False,False
T002687,fixed_30m,6,True,True,False,True,True,False
T002692,fixed_30m,6,True,True,False,True,True,False
T002695,fixed_30m,7,True,True,True,False,False,False
T002699,fixed_30m,6,True,True,False,True,True,False
T002704,fixed_30m,7,True,True,True,False,False,False
T002707,fixed_30m,7,True,True,True,False,False,False
T002711,fixed_30m,7,True,True,True,False,False,False
T002715,fixed_30m,7,True,True,True,False,False,False
T002700,fixed_30m,11,True,True,False,True,True,False
T002708,fixed_30m,7,True,True,True,False,False,False
T002716,fixed_30m,11,True,True,False,True,True,False
T002701,fixed_30m,13,True,True,False,True,True,False
T002709,fixed_30m,6,True,True,False,True,True,False
T002712,fixed_30m,7,True,True,True,False,False,False
T002702,fixed_30m,7,True,True,True,False,False,False
T002705,fixed_30m,7,True,True,True,False,False,False
T002710,fixed_30m,7,True,True,True,False,False,False
T002713,fixed_30m,6,True,True,False,True,True,False
T002717,fixed_30m,7,True,True,True,False,False,False
T002703,fixed_30m,7,True,True,True,False,False,False
T002706,fixed_30m,7,True,True,True,False,False,False
T002714,fixed_30m,7,True,True,True,False,False,False
T002718,fixed_30m,3,True,True,False,True,True,False
T002725,fixed_30m,7,True,True,True,False,False,False
T002729,fixed_30m,7,True,True,True,False,False,False
T002719,fixed_30m,11,True,True,False,True,True,False
T002726,fixed_30m,7,True,True,True,False,False,False
T002730,fixed_30m,7,True,True,True,False,False,False
T002733,fixed_30m,7,True,True,True,False,False,False
T002720,fixed_30m,7,True,True,True,False,False,False
T002723,fixed_30m,4,True,False,True,False,False,False
T002731,fixed_30m,6,True,True,False,True,True,False
T002721,fixed_30m,6,True,True,False,True,True,False
T002727,fixed_30m,6,True,True,False,True,True,False
T002732,fixed_30m,6,True,True,False,True,True,False
T002722,fixed_30m,7,True,True,True,False,False,False
T002724,fixed_30m,7,True,True,True,False,False,False
T002728,fixed_30m,7,True,True,True,False,False,False
T002734,fixed_30m,4,True,False,True,False,False,False
T002737,fixed_30m,7,True,True,True,False,False,False
T002740,fixed_30m,7,True,True,True,False,False,False
T002744,fixed_30m,7,True,True,True,False,False,False
T002749,fixed_30m,7,True,True,True,False,False,False
T002745,fixed_30m,4,True,False,True,False,False,False
T002750,fixed_30m,4,True,False,True,False,False,False
T002738,fixed_30m,3,True,True,False,True,True,False
T002741,fixed_30m,7,True,True,True,False,False,False
T002746,fixed_30m,3,True,True,False,True,True,False
T002751,fixed_30m,3,True,True,False,True,True,False
T002735,fixed_30m,3,True,True,False,True,True,False
T002742,fixed_30m,13,True,True,False,True,True,False
T002747,fixed_30m,13,True,True,False,True,True,False
T002752,fixed_30m,3,True,True,False,True,True,False
T002736,fixed_30m,14,True,False,True,False,False,False
T002739,fixed_30m,7,True,True,True,False,False,False
T002743,fixed_30m,4,True,False,True,False,False,False
T002748,fixed_30m,4,True,False,True,False,False,False
T002753,fixed_30m,4,True,False,True,False,False,False
T002754,fixed_30m,7,True,True,True,False,False,False
T002757,fixed_30m,7,True,True,True,False,False,False
T002761,fixed_30m,7,True,True,True,False,False,False
T002769,fixed_30m,7,True,True,True,False,False,False
T002758,fixed_30m,11,True,True,False,True,True,False
T002762,fixed_30m,4,True,False,True,False,False,False
T002766,fixed_30m,4,True,False,True,False,False,False
T002770,fixed_30m,7,True,True,True,False,False,False
T002759,fixed_30m,4,True,False,True,False,False,False
T002763,fixed_30m,7,True,True,True,False,False,False
T002771,fixed_30m,7,True,True,True,False,False,False
T002755,fixed_30m,3,True,True,False,True,True,False
T002760,fixed_30m,7,True,True,True,False,False,False
T002764,fixed_30m,3,True,True,False,True,True,False
T002767,fixed_30m,3,True,True,False,True,True,False
T002772,fixed_30m,4,True,False,True,False,False,False
T002756,fixed_30m,7,True,True,True,False,False,False
T002765,fixed_30m,3,True,True,False,True,True,False
T002768,fixed_30m,7,True,True,True,False,False,False
T002773,fixed_30m,3,True,True,False,True,True,False
T002774,fixed_30m,7,True,True,True,False,False,False
T002780,fixed_30m,7,True,True,True,False,False,False
T002785,fixed_30m,7,True,True,True,False,False,False
T002790,fixed_30m,7,True,True,True,False,False,False
T002775,fixed_30m,7,True,True,True,False,False,False
T002781,fixed_30m,7,True,True,True,False,False,False
T002786,fixed_30m,7,True,True,True,False,False,False
T002791,fixed_30m,10,True,True,False,True,True,True
T002776,fixed_30m,3,True,True,False,True,True,False
T002777,fixed_30m,3,True,True,False,True,True,False
T002782,fixed_30m,7,True,True,True,False,False,False
T002787,fixed_30m,7,True,True,True,False,False,False
T002792,fixed_30m,14,True,False,True,False,False,False
T002778,fixed_30m,4,True,False,True,False,False,False
T002783,fixed_30m,13,True,True,False,True,True,False
T002788,fixed_30m,13,True,True,False,True,True,False
T002793,fixed_30m,14,True,False,True,False,False,False
T002779,fixed_30m,7,True,True,True,False,False,False
T002784,fixed_30m,7,True,True,True,False,False,False
T002789,fixed_30m,7,True,True,True,False,False,False
T002794,fixed_30m,13,True,True,False,True,True,False
T002795,fixed_30m,7,True,True,True,False,False,False
T002805,fixed_30m,7,True,True,True,False,False,False
T002809,fixed_30m,7,True,True,True,False,False,False
T002799,fixed_30m,7,True,True,True,False,False,False
T002802,fixed_30m,7,True,True,True,False,False,False
T002796,fixed_30m,14,True,False,True,False,False,False
T002803,fixed_30m,7,True,True,True,False,False,False
T002806,fixed_30m,7,True,True,True,False,False,False
T002810,fixed_30m,7,True,True,True,False,False,False
T002797,fixed_30m,14,True,False,True,False,False,False
T002800,fixed_30m,7,True,True,True,False,False,False
T002807,fixed_30m,7,True,True,True,False,False,False
T002811,fixed_30m,7,True,True,True,False,False,False
T002798,fixed_30m,7,True,True,True,False,False,False
T002801,fixed_30m,7,True,True,True,False,False,False
T002804,fixed_30m,6,True,True,False,True,True,False
T002808,fixed_30m,6,True,True,False,True,True,False
T002812,fixed_30m,7,True,True,True,False,False,False
T002813,fixed_30m,7,True,True,True,False,False,False
T002818,fixed_30m,7,True,True,True,False,False,False
T002821,fixed_30m,7,True,True,True,False,False,False
T002824,fixed_30m,7,True,True,True,False,False,False
T002828,fixed_30m,7,True,True,True,False,False,False
T002814,fixed_30m,7,True,True,True,False,False,False
T002819,fixed_30m,7,True,True,True,False,False,False
T002815,fixed_30m,7,True,True,True,False,False,False
T002820,fixed_30m,7,True,True,True,False,False,False
T002822,fixed_30m,7,True,True,True,False,False,False
T002825,fixed_30m,7,True,True,True,False,False,False
T002816,fixed_30m,7,True,True,True,False,False,False
T002826,fixed_30m,13,True,True,False,True,True,False
T002829,fixed_30m,7,True,True,True,False,False,False
T002817,fixed_30m,7,True,True,True,False,False,False
T002823,fixed_30m,14,True,False,True,False,False,False
T002827,fixed_30m,14,True,False,True,False,False,False
T002830,fixed_30m,14,True,False,True,False,False,False
T002831,fixed_30m,7,True,True,True,False,False,False
T002836,fixed_30m,7,True,True,True,False,False,False
T002840,fixed_30m,7,True,True,True,False,False,False
T002844,fixed_30m,6,True,True,False,True,True,False
T002832,fixed_30m,3,True,True,False,True,True,False
T002837,fixed_30m,3,True,True,False,True,True,False
T002841,fixed_30m,3,True,True,False,True,True,False
T002833,fixed_30m,14,True,False,True,False,False,False
T002838,fixed_30m,4,True,False,True,False,False,False
T002842,fixed_30m,4,True,False,True,False,False,False
T002845,fixed_30m,4,True,False,True,False,False,False
T002834,fixed_30m,4,True,False,True,False,False,False
T002839,fixed_30m,7,True,True,True,False,False,False
T002843,fixed_30m,4,True,False,True,False,False,False
T002846,fixed_30m,3,True,True,False,True,True,False
T002835,fixed_30m,4,True,False,True,False,False,False
T002847,fixed_30m,14,True,False,True,False,False,False
T002855,fixed_30m,7,True,True,True,False,False,False
T002861,fixed_30m,4,True,False,True,False,False,False
T002851,fixed_30m,10,True,True,False,True,True,True
T002856,fixed_30m,10,True,True,False,True,True,True
T002862,fixed_30m,10,True,True,False,True,True,True
T002848,fixed_30m,4,True,False,True,False,False,False
T002852,fixed_30m,6,True,True,False,True,True,False
T002857,fixed_30m,4,True,False,True,False,False,False
T002863,fixed_30m,7,True,True,True,False,False,False
T002849,fixed_30m,4,True,False,True,False,False,False
T002853,fixed_30m,7,True,True,True,False,False,False
T002858,fixed_30m,7,True,True,True,False,False,False
T002864,fixed_30m,7,True,True,True,False,False,False
T002850,fixed_30m,7,True,True,True,False,False,False
T002854,fixed_30m,7,True,True,True,False,False,False
T002859,fixed_30m,7,True,True,True,False,False,False
T002860,fixed_30m,4,True,False,True,False,False,False
T002865,fixed_30m,7,True,True,True,False,False,False
T002866,fixed_30m,7,True,True,True,False,False,False
T002870,fixed_30m,7,True,True,True,False,False,False
T002874,fixed_30m,7,True,True,True,False,False,False
T002878,fixed_30m,7,True,True,True,False,False,False
T002867,fixed_30m,7,True,True,True,False,False,False
T002871,fixed_30m,7,True,True,True,False,False,False
T002879,fixed_30m,7,True,True,True,False,False,False
T002883,fixed_30m,7,True,True,True,False,False,False
T002872,fixed_30m,6,True,True,False,True,True,False
T002875,fixed_30m,7,True,True,True,False,False,False
T002880,fixed_30m,7,True,True,True,False,False,False
T002884,fixed_30m,7,True,True,True,False,False,False
T002868,fixed_30m,7,True,True,True,False,False,False
T002873,fixed_30m,7,True,True,True,False,False,False
T002876,fixed_30m,7,True,True,True,False,False,False
T002881,fixed_30m,7,True,True,True,False,False,False
T002885,fixed_30m,7,True,True,True,False,False,False
T002869,fixed_30m,7,True,True,True,False,False,False
T002877,fixed_30m,7,True,True,True,False,False,False
T002882,fixed_30m,7,True,True,True,False,False,False
T002886,fixed_30m,7,True,True,True,False,False,False
T002887,fixed_30m,7,True,True,True,False,False,False
T002893,fixed_30m,7,True,True,True,False,False,False
T002897,fixed_30m,7,True,True,True,False,False,False
T002901,fixed_30m,7,True,True,True,False,False,False
T002888,fixed_30m,10,True,True,False,True,True,True
T002898,fixed_30m,7,True,True,True,False,False,False
T002902,fixed_30m,7,True,True,True,False,False,False
T002894,fixed_30m,7,True,True,True,False,False,False
T002899,fixed_30m,7,True,True,True,False,False,False
T002903,fixed_30m,7,True,True,True,False,False,False
T002889,fixed_30m,7,True,True,True,False,False,False
T002891,fixed_30m,4,True,False,True,False,False,False
T002895,fixed_30m,7,True,True,True,False,False,False
T002904,fixed_30m,7,True,True,True,False,False,False
T002890,fixed_30m,4,True,False,True,False,False,False
T002892,fixed_30m,7,True,True,True,False,False,False
T002896,fixed_30m,7,True,True,True,False,False,False
T002900,fixed_30m,7,True,True,True,False,False,False
T002905,fixed_30m,4,True,False,True,False,False,False
T002909,fixed_30m,4,True,False,True,False,False,False
T002920,fixed_30m,4,True,False,True,False,False,False
T002906,fixed_30m,4,True,False,True,False,False,False
T002910,fixed_30m,11,True,True,False,True,True,False
T002914,fixed_30m,11,True,True,False,True,True,False
T002917,fixed_30m,7,True,True,True,False,False,False
T002907,fixed_30m,3,True,True,False,True,True,False
T002911,fixed_30m,7,True,True,True,False,False,False
T002915,fixed_30m,7,True,True,True,False,False,False
T002918,fixed_30m,7,True,True,True,False,False,False
T002921,fixed_30m,3,True,True,False,True,True,False
T002908,fixed_30m,3,True,True,False,True,True,False
T002912,fixed_30m,7,True,True,True,False,False,False
T002913,fixed_30m,7,True,True,True,False,False,False
T002916,fixed_30m,3,True,True,False,True,True,False
T002919,fixed_30m,3,True,True,False,True,True,False
T002925,fixed_30m,4,True,False,True,False,False,False
T002930,fixed_30m,7,True,True,True,False,False,False
T002934,fixed_30m,7,True,True,True,False,False,False
T002922,fixed_30m,11,True,True,False,True,True,False
T002926,fixed_30m,4,True,False,True,False,False,False
T002931,fixed_30m,4,True,False,True,False,False,False
T002935,fixed_30m,4,True,False,True,False,False,False
T002938,fixed_30m,4,True,False,True,False,False,False
T002927,fixed_30m,4,True,False,True,False,False,False
T002932,fixed_30m,7,True,True,True,False,False,False
T002936,fixed_30m,7,True,True,True,False,False,False
T002939,fixed_30m,7,True,True,True,False,False,False
T002923,fixed_30m,3,True,True,False,True,True,False
T002928,fixed_30m,7,True,True,True,False,False,False
T002933,fixed_30m,7,True,True,True,False,False,False
T002937,fixed_30m,7,True,True,True,False,False,False
T002940,fixed_30m,7,True,True,True,False,False,False
T002924,fixed_30m,7,True,True,True,False,False,False
T002929,fixed_30m,4,True,False,True,False,False,False
T002941,fixed_30m,4,True,False,True,False,False,False
T002945,fixed_30m,4,True,False,True,False,False,False
T002949,fixed_30m,4,True,False,True,False,False,False
T002952,fixed_30m,4,True,False,True,False,False,False
T002950,fixed_30m,4,True,False,True,False,False,False
T002953,fixed_30m,7,True,True,True,False,False,False
T002943,fixed_30m,7,True,True,True,False,False,False
T002946,fixed_30m,7,True,True,True,False,False,False
T002954,fixed_30m,7,True,True,True,False,False,False
T002944,fixed_30m,7,True,True,True,False,False,False
T002947,fixed_30m,3,True,True,False,True,True,False
T002951,fixed_30m,7,True,True,True,False,False,False
T002955,fixed_30m,4,True,False,True,False,False,False
T002942,fixed_30m,4,True,False,True,False,False,False
T002948,fixed_30m,7,True,True,True,False,False,False
T002956,fixed_30m,4,True,False,True,False,False,False
T002957,fixed_30m,3,True,True,False,True,True,False
T002961,fixed_30m,7,True,True,True,False,False,False
T002963,fixed_30m,7,True,True,True,False,False,False
T002971,fixed_30m,7,True,True,True,False,False,False
T002958,fixed_30m,7,True,True,True,False,False,False
T002964,fixed_30m,7,True,True,True,False,False,False
T002972,fixed_30m,6,True,True,False,True,True,False
T002959,fixed_30m,7,True,True,True,False,False,False
T002965,fixed_30m,13,True,True,False,True,True,False
T002968,fixed_30m,13,True,True,False,True,True,False
T002973,fixed_30m,7,True,True,True,False,False,False
T002960,fixed_30m,3,True,True,False,True,True,False
T002962,fixed_30m,7,True,True,True,False,False,False
T002966,fixed_30m,13,True,True,False,True,True,False
T002969,fixed_30m,13,True,True,False,True,True,False
T002974,fixed_30m,7,True,True,True,False,False,False
T002967,fixed_30m,7,True,True,True,False,False,False
T002970,fixed_30m,7,True,True,True,False,False,False
T002975,fixed_30m,14,True,False,True,False,False,False
T002978,fixed_30m,7,True,True,True,False,False,False
T002982,fixed_30m,7,True,True,True,False,False,False
T002990,fixed_30m,7,True,True,True,False,False,False
T002979,fixed_30m,7,True,True,True,False,False,False
T002983,fixed_30m,11,True,True,False,True,True,False
T002987,fixed_30m,11,True,True,False,True,True,False
T002984,fixed_30m,13,True,True,False,True,True,False
T002988,fixed_30m,13,True,True,False,True,True,False
T002991,fixed_30m,14,True,False,True,False,False,False
